OBJECTID,GEOID10,TRFIPS,CFIPS,SFIPS,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_EMP,CBSA_POP,CBSA_WRK,COUNTHU10,TOTPOP10,HH,P_WRKAGE,AUTOOWN0,PCT_AO0,AUTOOWN1,PCT_AO1,AUTOOWN2P,PCT_AO2P,WORKERS,R_LOWWAGEWK,R_MEDWAGEWK,R_HIWAGEWK,R_PCTLOWWAGE,EMPTOT,E5_RET10,E5_OFF10,E5_IND10,E5_SVC10,E5_ENT10,E8_RET10,E8_OFF10,E8_IND10,E8_SVC10,E8_ENT10,E8_ED10,E8_HLTH10,E8_PUB10,E_FEDT10,E_FEDRET10,E_FEDOFF10,E_FEDIND10,E_FEDSVC10,E_FEDENT10,E_LOWWAGEW,E_MEDWAGEW,E_HIWAGEWK,E_PCTLOWWA,AC_TOT,AC_WATER,AC_LAND,AC_UNPR,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth10,D1C8_Pub10,D1D,D1_flag,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMIX,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4a,D4b025,D4b050,D4c,D4d,D5ar,D5ae,D5br,D5br_Flag,D5be,D5be_Flag,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,Shape_Length,Shape_Area
174529,440010302002,030200,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,500.000000000000000,1252.000000000000000,471.000000000000000,0.724440000000000,20.000000000000000,0.041090000000000,193.000000000000000,0.386300000000000,286.000000000000000,0.572600000000000,484.000000000000000,125.000000000000000,113.000000000000000,246.000000000000000,0.258260000000000,92.000000000000000,0.030213103087108,0.013428045816492,0.087282297807200,0.164493561252031,0.013428045816492,0.030213103087108,0.013428045816492,0.087282297807200,0.067140229082462,0.013428045816492,0.006714022908246,0.090639309261323,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40.000000000000000,25.000000000000000,27.000000000000000,0.430000000000000,347.790000000000020,7.700000000000000,340.079999999999984,297.8840027,1.678503304500000,4.202972274470000,0.308844608028000,0.030213103087108,0.013428045816492,0.087282297807200,0.164493561252031,0.013428045816492,0.030213103087108,0.013428045816492,0.087282297807200,0.067140229082462,0.013428045816492,0.006714022908246,0.090639309261323,0.000000000000000,1.987347912530000,0,0.195329000000000,0.741073000000000,0.741073000000000,0.838660000000000,0.784806000000000,0.357293000000000,0.445133000000000,0.473271000000000,0.191505000000000,0.039184000000000,0.325719000000000,5.260870000000000,0.014110000000000,12.2004662,0.000000000000000,1.707860742807388,10.492605521678925,51.4517288,0.000000000000000,13.172003812789917,1.881714830398560,41.397726268768309,13.172003812789917,1032.748752603643197,0.000000000000000,0.000000000000000,84.666666666666671,159.335039999999992,56081.052999999999884,97666.982199999998556,3408.719999999999800,0,2252.989999999999782,1,0.000648000000000,0.350000000000000,0.060000000000000,0.410000000000000,0.000705866440383,0.090000000000000,0.000745897179527,0.140000000000000,0.051614240495297,0.000152338835544
174530,440010303003,030300,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,583.000000000000000,1505.000000000000000,549.000000000000000,0.730890000000000,10.000000000000000,0.018410000000000,100.000000000000000,0.173110000000000,471.000000000000000,0.808470000000000,570.000000000000000,134.000000000000000,131.000000000000000,305.000000000000000,0.235080000000000,51.000000000000000,0.001886393818665,0.001886393818665,0.043387057829289,0.049046239285283,0.000000000000000,0.001886393818665,0.001886393818665,0.043387057829289,0.035841482554630,0.000000000000000,0.005659181455994,0.007545575274659,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,12.000000000000000,25.000000000000000,0.270000000000000,934.629999999999995,354.589999999999975,580.029999999999973,530.1119995,1.099767977160000,2.839023680330000,0.096206118071000,0.001886393818665,0.001886393818665,0.043387057829289,0.049046239285283,0.000000000000000,0.001886393818665,0.001886393818665,0.043387057829289,0.035841482554630,0.000000000000000,0.005659181455994,0.007545575274659,0.000000000000000,1.195974095240000,0,0.092896000000000,0.618042000000000,0.532353000000000,0.696231000000000,0.599910000000000,0.225943000000000,0.263387000000000,0.281731000000000,0.002778000000000,0.018263000000000,0.167782000000000,11.176470999999999,0.000038000000000,9.4908381,0.000000000000000,1.804709396362305,7.686128411293029,44.4937897,0.000000000000000,26.474442305564882,1.095716419219971,35.304627566337587,2.191432838439942,-99999.000000000000000,0.000000000000000,0.000000000000000,62.000000000000000,68.410240000000002,58050.430800000001909,101433.328399999998510,0.000000000000000,0,0.000000000000000,0,0.000671000000000,0.360000000000000,0.060000000000000,0.430000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.081697830927704,0.000409507696391
174531,440010303001,030300,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,533.000000000000000,1356.000000000000000,507.000000000000000,0.737460000000000,0.000000000000000,0.000000000000000,161.000000000000000,0.302770000000000,371.000000000000000,0.697220000000000,543.000000000000000,138.000000000000000,107.000000000000000,298.000000000000000,0.254140000000000,124.000000000000000,0.002762140990725,0.005524281981449,0.055242819814495,0.118772062601163,0.160204177462034,0.002762140990725,0.005524281981449,0.055242819814495,0.033145691888697,0.160204177462034,0.000000000000000,0.085626370712467,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,46.000000000000000,44.000000000000000,0.270000000000000,612.519999999999982,175.879999999999995,436.639999999999986,362.0379944,1.472222660080000,3.745467030150000,0.342505834616000,0.002762140990725,0.005524281981449,0.055242819814495,0.118772062601163,0.160204177462034,0.002762140990725,0.005524281981449,0.055242819814495,0.033145691888697,0.160204177462034,0.000000000000000,0.085626370712467,0.000000000000000,1.814728494700000,0,0.244576000000000,0.697382000000000,0.697382000000000,0.741008000000000,0.638493000000000,0.399661000000000,0.547528000000000,0.595208000000000,0.649316000000000,0.048530000000000,0.378886000000000,4.379032000000000,0.034080000000000,9.4128094,0.000000000000000,3.128251097202301,6.284558258056641,30.2868996,0.000000000000000,28.575100829601290,0.000000000000000,14.645265226364135,1.458915309906006,-99999.000000000000000,0.000000000000000,0.000000000000000,45.333333333333336,66.446719999999999,50767.065900000001420,90650.353700000006938,0.000000000000000,0,0.000000000000000,0,0.000587000000000,0.310000000000000,0.060000000000000,0.380000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.091622800917867,0.000268325261394
174532,440030213003,021300,003,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,353.000000000000000,858.000000000000000,340.000000000000000,0.776220000000000,26.000000000000000,0.076470000000000,115.000000000000000,0.326470000000000,210.000000000000000,0.597050000000000,407.000000000000000,103.000000000000000,123.000000000000000,181.000000000000000,0.253070000000000,82.000000000000000,0.009257287799820,0.000000000000000,0.027771863399461,0.722068448385992,0.000000000000000,0.009257287799820,0.000000000000000,0.027771863399461,0.138859316997306,0.000000000000000,0.000000000000000,0.583209131388686,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,42.000000000000000,27.000000000000000,0.150000000000000,108.129999999999995,0.000000000000000,108.120000000000005,108.0230026,3.267837054290000,7.942788080960000,0.759100958787000,0.009257287799820,0.000000000000000,0.027771863399461,0.722068448385992,0.000000000000000,0.009257287799820,0.000000000000000,0.027771863399461,0.138859316997306,0.000000000000000,0.000000000000000,0.583209131388686,0.000000000000000,4.026938013080000,0,0.241176000000000,0.202382000000000,0.138147000000000,0.496295000000000,0.330863000000000,0.386368000000000,0.503638000000000,0.629395000000000,0.589178000000000,0.050664000000000,0.341902000000000,4.963415000000000,0.018998000000000,26.0624104,0.000000000000000,4.560421829223633,21.501988887786865,217.1215820,0.000000000000000,94.708760356903085,0.000000000000000,159.814782524108892,47.354380178451542,379.266008001275395,0.000000000000000,0.000000000000000,66.000000000000000,390.677333333333308,74139.187600000004750,125873.991299999994226,5176.130000000000109,0,3805.099999999999909,0,0.000857000000000,0.460000000000000,0.080000000000000,0.530000000000000,0.001071856089170,0.130000000000000,0.001259750278920,0.240000000000000,0.036637531514611,0.000047364871659
174533,440030213001,021300,003,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,524.000000000000000,1012.000000000000000,485.000000000000000,0.863630000000000,11.000000000000000,0.022810000000000,247.000000000000000,0.471480000000000,264.000000000000000,0.505700000000000,526.000000000000000,135.000000000000000,164.000000000000000,227.000000000000000,0.256650000000000,29.000000000000000,0.000000000000000,0.010412382405156,0.005206191202578,0.135360971267031,0.000000000000000,0.000000000000000,0.010412382405156,0.005206191202578,0.020824764810312,0.000000000000000,0.000000000000000,0.114536206456718,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,2.000000000000000,5.000000000000000,0.750000000000000,427.519999999999982,213.719999999999999,213.800000000000011,192.0789948,2.728051199640000,5.268679034420000,0.150979932805000,0.000000000000000,0.010412382405156,0.005206191202578,0.135360971267031,0.000000000000000,0.000000000000000,0.010412382405156,0.005206191202578,0.020824764810312,0.000000000000000,0.000000000000000,0.114536206456718,0.000000000000000,2.879031132450000,0,0.059794000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.172750000000000,0.287763000000000,0.360739000000000,0.003872000000000,0.015466000000000,0.106826000000000,18.137930999999998,0.000000000000000,18.3965569,0.000000000000000,1.539711867570877,16.856845511198042,140.1932526,0.000000000000000,11.957762296199800,20.936082147359848,126.456335721015932,26.934959553480148,328.951752622832998,0.000000000000000,0.000000000000000,25.333333333333332,75.834026666666674,68041.231499999994412,115410.077399999994668,4532.829999999999927,1,3461.820000000000164,1,0.000787000000000,0.420000000000000,0.070000000000000,0.490000000000000,0.000938644945530,0.120000000000000,0.001146102649820,0.220000000000000,0.069996159131129,0.000187267352477
174534,440030213002,021300,003,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,770.000000000000000,1627.000000000000000,695.000000000000000,0.805160000000000,16.000000000000000,0.021640000000000,285.000000000000000,0.370850000000000,467.000000000000000,0.607500000000000,743.000000000000000,194.000000000000000,228.000000000000000,321.000000000000000,0.261100000000000,106.000000000000000,0.049988480915267,0.058682129770096,0.017387297709658,0.026080946564487,0.078242839693462,0.049988480915267,0.058682129770096,0.017387297709658,0.026080946564487,0.078242839693462,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39.000000000000000,43.000000000000000,24.000000000000000,0.360000000000000,881.090000000000032,411.810000000000002,469.279999999999973,460.1059875,1.673527560840000,3.536142001940000,0.230381716168000,0.049988480915267,0.058682129770096,0.017387297709658,0.026080946564487,0.078242839693462,0.049988480915267,0.058682129770096,0.017387297709658,0.026080946564487,0.078242839693462,0.000000000000000,0.000000000000000,0.000000000000000,1.903909277010000,0,0.152518000000000,0.924731000000000,0.924731000000000,0.924731000000000,0.715720000000000,0.328032000000000,0.457644000000000,0.503177000000000,0.131319000000000,0.034819000000000,0.254818000000000,7.009434000000000,0.002455000000000,12.8798962,0.000000000000000,1.257948999404907,11.621946725845337,70.0101929,0.000000000000000,19.075763931274416,0.000000000000000,65.450898685455314,13.630910053253173,1180.176262563141336,0.000000000000000,0.000000000000000,62.666666666666664,85.464320000000001,64812.473500000000058,109668.614400000005844,1719.089999999999918,1,878.549999999999955,1,0.000749000000000,0.400000000000000,0.070000000000000,0.460000000000000,0.000355983400417,0.040000000000000,0.000290861033671,0.050000000000000,0.110908949607636,0.000385890707812
174535,440030214011,021401,003,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,753.000000000000000,1903.000000000000000,723.000000000000000,0.803460000000000,13.000000000000000,0.017560000000000,213.000000000000000,0.284040000000000,525.000000000000000,0.698380000000000,914.000000000000000,235.000000000000000,336.000000000000000,343.000000000000000,0.257110000000000,130.000000000000000,0.190977669253959,0.054565048358274,0.075026941492627,0.102309465671764,0.020461893134353,0.190977669253959,0.054565048358274,0.075026941492627,0.044334101791098,0.020461893134353,0.000000000000000,0.057975363880666,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,48.000000000000000,59.000000000000000,23.000000000000000,0.360000000000000,301.470000000000027,0.390000000000000,301.079999999999984,293.2279968,2.567970556020000,6.489837939050000,0.443341530256000,0.190977669253959,0.054565048358274,0.075026941492627,0.102309465671764,0.020461893134353,0.190977669253959,0.054565048358274,0.075026941492627,0.044334101791098,0.020461893134353,0.000000000000000,0.057975363880666,0.000000000000000,3.011312086280000,0,0.179806000000000,0.870868000000000,0.870868000000000,0.870377000000000,0.749964000000000,0.357450000000000,0.454618000000000,0.491825000000000,0.114635000000000,0.036478000000000,0.254143000000000,7.030769000000000,0.002404000000000,19.3950901,0.000000000000000,2.292966301441193,17.102124204635619,119.7710800,0.000000000000000,28.687111151218414,10.623743431568146,99.899234888553622,23.380245912075043,504.178816887101334,0.000000000000000,0.000000000000000,43.333333333333336,92.112853333333348,63234.537600000003295,107788.266499999997905,4019.710000000000036,1,6312.750000000000000,1,0.000731000000000,0.390000000000000,0.070000000000000,0.450000000000000,0.000832388946317,0.100000000000000,0.002089955911700,0.400000000000000,0.049112340509386,0.000131995254307
174536,440030214013,021401,003,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,464.000000000000000,1196.000000000000000,450.000000000000000,0.780930000000000,18.000000000000000,0.039630000000000,110.000000000000000,0.237830000000000,335.000000000000000,0.722520000000000,596.000000000000000,153.000000000000000,230.000000000000000,213.000000000000000,0.256710000000000,297.000000000000000,0.664833976182059,0.058041061412719,0.068593981669578,0.342969908347888,0.432669730531181,0.664833976182059,0.058041061412719,0.068593981669578,0.274375926678310,0.432669730531181,0.000000000000000,0.068593981669578,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,171.000000000000000,94.000000000000000,32.000000000000000,0.570000000000000,194.370000000000005,4.850000000000000,189.520568848000011,189.5209961,2.448283069330000,6.310660670090000,1.567112223260000,0.664833976182059,0.058041061412719,0.068593981669578,0.342969908347888,0.432669730531181,0.664833976182059,0.058041061412719,0.068593981669578,0.274375926678310,0.432669730531181,0.000000000000000,0.068593981669578,0.000000000000000,4.015395292590000,0,0.660000000000000,0.814345000000000,0.814345000000000,0.792603000000000,0.682950000000000,0.665893000000000,0.758505000000000,0.836865000000000,0.664485000000000,0.126521000000000,0.675510000000000,2.006734000000000,0.365410000000000,22.7475395,0.000000000000000,2.071687591075897,20.675852394104005,142.9857483,0.000000000000000,50.653787189722060,10.122552734613418,87.790325641632080,40.520978575944902,574.681497841849364,0.000000000000000,0.000000000000000,34.666666666666664,117.067306666666681,75783.531600000002072,125229.632500000006985,3778.829999999999927,1,3768.610000000000127,1,0.000876000000000,0.470000000000000,0.080000000000000,0.530000000000000,0.000782507776440,0.100000000000000,0.001247671245500,0.240000000000000,0.060845992487794,0.000085119114696
174537,440010303002,030300,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,622.000000000000000,1670.000000000000000,599.000000000000000,0.723350000000000,62.000000000000000,0.100330000000000,146.000000000000000,0.235780000000000,412.000000000000000,0.663870000000000,637.000000000000000,142.000000000000000,156.000000000000000,339.000000000000000,0.222910000000000,61.000000000000000,0.002065219636108,0.018586976724975,0.018586976724975,0.080543565808224,0.006195658908325,0.002065219636108,0.018586976724975,0.018586976724975,0.076413126536007,0.006195658908325,0.000000000000000,0.004130439272217,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,15.000000000000000,26.000000000000000,0.320000000000000,592.289999999999964,64.430000000000007,527.850000000000023,484.2099915,1.284566879210000,3.448917505270000,0.125978423845000,0.002065219636108,0.018586976724975,0.018586976724975,0.080543565808224,0.006195658908325,0.002065219636108,0.018586976724975,0.018586976724975,0.076413126536007,0.006195658908325,0.000000000000000,0.004130439272217,0.000000000000000,1.410545303060000,0,0.101836000000000,0.662471000000000,0.662471000000000,0.667237000000000,0.574927000000000,0.226958000000000,0.312963000000000,0.339888000000000,0.024980000000000,0.019672000000000,0.178520000000000,10.442622999999999,0.000079000000000,11.5125418,0.000000000000000,2.962291431427002,8.550250267982483,58.1078606,0.000000000000000,35.760692393779756,0.302961623668671,40.002155125141144,7.271078968048096,-99999.000000000000000,0.000000000000000,0.000000000000000,124.000000000000000,150.345813333333325,56905.160100000000966,99895.005900000003749,0.000000000000000,0,0.000000000000000,0,0.000658000000000,0.350000000000000,0.060000000000000,0.420000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100656686653740,0.000259468369550
174538,440010304003,030400,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,445.000000000000000,1221.000000000000000,414.000000000000000,0.692050000000000,0.000000000000000,0.000000000000000,72.000000000000000,0.162650000000000,372.000000000000000,0.837340000000000,348.000000000000000,70.000000000000000,72.000000000000000,206.000000000000000,0.201140000000000,359.000000000000000,0.001544826222498,0.020082740892477,0.021627567114975,0.378482424512067,0.132855055134848,0.001544826222498,0.020082740892477,0.021627567114975,0.228634280929738,0.132855055134848,0.000000000000000,0.149848143582328,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,203.000000000000000,108.000000000000000,48.000000000000000,0.560000000000000,3385.480000000000018,2610.000000000000000,775.480000000000018,647.3220215,0.687448164744000,1.886234177870000,0.554593013805000,0.001544826222498,0.020082740892477,0.021627567114975,0.378482424512067,0.132855055134848,0.001544826222498,0.020082740892477,0.021627567114975,0.228634280929738,0.132855055134848,0.000000000000000,0.149848143582328,0.000000000000000,1.242041178550000,0,0.867150000000000,0.538155000000000,0.538155000000000,0.739090000000000,0.636840000000000,0.609939000000000,0.605594000000000,0.667271000000000,0.548870000000000,0.148078000000000,0.972850000000000,0.969359000000000,0.969824000000000,7.6835570,0.000000000000000,2.401111531257630,5.282445368766784,33.0772743,0.000000000000000,22.657761540412906,1.222384052276611,21.435377488136293,2.444768104553223,-99999.000000000000000,0.000000000000000,0.000000000000000,45.333333333333336,37.413333333333334,44672.480900000002293,79527.823000000003958,0.000000000000000,0,0.000000000000000,0,0.000516000000000,0.280000000000000,0.050000000000000,0.330000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.204684816042455,0.001482272277045
174539,440010304002,030400,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,582.000000000000000,1609.000000000000000,548.000000000000000,0.694220000000000,11.000000000000000,0.020120000000000,90.000000000000000,0.154920000000000,480.000000000000000,0.824940000000000,510.000000000000000,114.000000000000000,69.000000000000000,327.000000000000000,0.223520000000000,58.000000000000000,0.003775465514898,0.003775465514898,0.043417853421327,0.045305586178776,0.013214129302143,0.003775465514898,0.003775465514898,0.043417853421327,0.035866922391531,0.013214129302143,0.000000000000000,0.009438663787245,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,24.000000000000000,20.000000000000000,0.240000000000000,868.580000000000041,302.310000000000002,566.259999999999991,529.7360229,1.098659910900000,3.037360475320000,0.109488444729000,0.003775465514898,0.003775465514898,0.043417853421327,0.045305586178776,0.013214129302143,0.003775465514898,0.003775465514898,0.043417853421327,0.035866922391531,0.013214129302143,0.000000000000000,0.009438663787245,0.000000000000000,1.208148355630000,0,0.105839000000000,0.757622000000000,0.757622000000000,0.798712000000000,0.688214000000000,0.241246000000000,0.325699000000000,0.342466000000000,0.013800000000000,0.019416000000000,0.208518000000000,8.793103000000000,0.000413000000000,10.0316343,0.000000000000000,0.061355562210083,9.970278859138489,45.2053223,0.000000000000000,2.254816911220551,1.119739010334015,48.593605270385744,10.169684436321258,-99999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,49197.922700000002806,87148.434800000002724,0.000000000000000,0,0.000000000000000,0,0.000569000000000,0.300000000000000,0.050000000000000,0.370000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.079272432608058,0.000380309030468
174540,440010304001,030400,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,396.000000000000000,1107.000000000000000,377.000000000000000,0.673890000000000,24.000000000000000,0.061220000000000,67.000000000000000,0.170060000000000,304.000000000000000,0.768700000000000,352.000000000000000,75.000000000000000,66.000000000000000,211.000000000000000,0.213060000000000,340.000000000000000,0.746097760968006,0.103419491619328,0.036935532721188,0.302871368313745,0.066483958898139,0.746097760968006,0.103419491619328,0.036935532721188,0.081258171986615,0.066483958898139,0.000000000000000,0.221613196327131,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,179.000000000000000,110.000000000000000,51.000000000000000,0.520000000000000,413.779999999999973,139.219999999999999,274.560000000000002,270.7420044,1.462649545030000,4.088770319060000,1.255810215430000,0.746097760968006,0.103419491619328,0.036935532721188,0.302871368313745,0.066483958898139,0.746097760968006,0.103419491619328,0.036935532721188,0.081258171986615,0.066483958898139,0.000000000000000,0.221613196327131,0.000000000000000,2.718459760460000,0,0.901857000000000,0.694189000000000,0.694189000000000,0.701830000000000,0.604735000000000,0.681796000000000,0.717591000000000,0.792262000000000,0.623342000000000,0.154174000000000,0.994254000000000,1.035294000000000,0.965321000000000,17.3764706,0.000000000000000,5.289801281690597,12.086668455600737,78.1133499,0.000000000000000,53.606333786249159,0.000000000000000,58.263167393207546,3.496392869949341,865.648820625910844,0.000000000000000,0.000000000000000,56.666666666666664,132.090239999999994,52084.545899999997346,92084.077799999999115,3533.079999999999927,0,1981.400000000000091,0,0.000602000000000,0.320000000000000,0.060000000000000,0.390000000000000,0.000731619267356,0.090000000000000,0.000655982168589,0.120000000000000,0.075994913973619,0.000181202225177
174541,440010307003,030700,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,431.000000000000000,877.000000000000000,408.000000000000000,0.817550000000000,60.000000000000000,0.139810000000000,109.000000000000000,0.253550000000000,261.000000000000000,0.606630000000000,272.000000000000000,91.000000000000000,114.000000000000000,67.000000000000000,0.334550000000000,15.000000000000000,0.099486648891719,0.000000000000000,0.000000000000000,0.248716622229297,0.024871662222930,0.099486648891719,0.000000000000000,0.000000000000000,0.248716622229297,0.024871662222930,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,7.000000000000000,1.000000000000000,0.460000000000000,58.100000000000001,0.000000000000000,58.100000000000001,40.2064018,10.719678812100000,21.812432292800001,0.373074668635000,0.099486648891719,0.000000000000000,0.000000000000000,0.248716622229297,0.024871662222930,0.099486648891719,0.000000000000000,0.000000000000000,0.248716622229297,0.024871662222930,0.000000000000000,0.000000000000000,0.000000000000000,11.092753480700001,0,0.036765000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.131088000000000,0.268746000000000,0.268746000000000,0.000103000000000,0.009260000000000,0.106851000000000,18.133333000000000,0.000000000000000,18.4699993,0.000000000000000,0.100000000000000,18.370000000000001,80.8060379,0.000000000000000,22.030000000000001,0.000000000000000,66.090000000000003,22.030000000000001,540.408022631426206,0.000000000000000,0.000000000000000,51.333333333333336,565.461333333333300,35989.808100000002014,69076.051200000001700,2429.960000000000036,0,1544.569999999999936,0,0.000416000000000,0.220000000000000,0.040000000000000,0.290000000000000,0.000503189132485,0.060000000000000,0.000511360489651,0.090000000000000,0.023981283346050,0.000025420773551
174542,440010307002,030700,001,44,148,"Boston-Worcester-Manchester, MA-RI-NH",39300.000000000000000,"Providence-New Bedford-Fall River, RI-MA",435352.000000000000000,1600852.000000000000000,425371.000000000000000,589.000000000000000,952.000000000000000,529.000000000000000,0.870790000000000,171.000000000000000,0.291540000000000,291.000000000000000,0.494160000000000,126.000000000000000,0.214280000000000,300.000000000000000,108.000000000000000,99.000000000000000,93.000000000000000,0.360000000000000,767.000000000000000,0.369514686449193,0.017595937449962,0.756625310348347,11.402167467575101,0.950180622297924,0.369514686449193,0.017595937449962,0.756625310348347,0.334322811549270,0.950180622297924,9.607381847679010,1.460462808346810,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,223.000000000000000,191.000000000000000,353.000000000000000,0.290000000000000,57.200000000000003,0.000000000000000,57.189999999999998,56.8312988,10.363999023800000,16.751319304999999,13.496073431599999,0.369514686449193,0.017595937449962,0.756625310348347,11.402167467575087,0.950180622297924,0.369514686449193,0.017595937449962,0.756625310348347,0.334322811549270,0.950180622297924,9.607381847679008,1.460462808346809,0.000000000000000,23.860072455400001,0,1.449905000000000,0.371533000000000,0.371533000000000,0.529160000000000,0.495180000000000,0.574895000000000,0.481049000000000,0.524751000000000,0.473989000000000,0.359449000000000,0.552997000000000,0.391134000000000,0.543968000000000,19.7334499,0.000000000000000,4.070711761713028,15.662738621234894,124.9842072,0.000000000000000,55.949782788753510,22.373912066221237,81.124184519052505,11.181955158710480,575.434207737880115,0.000000000000000,0.000000000000000,46.666666666666664,522.235733333333314,36121.089800000001560,68921.436499999996158,2422.869999999999891,0,1534.630000000000109,0,0.000417000000000,0.220000000000000,0.040000000000000,0.290000000000000,0.000501720871573,0.060000000000000,0.000508070247505,0.090000000000000,0.021460025221461,0.000025027195624
